smiles,value,log_value,init_value
CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,2.0,0.6931471805599453,0.5518464803042319
CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1,4.4,1.4816045409242156,0.6697975883844227
Cc1cc(CN2CCN(C(C)C)CC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,3.4,1.2237754316221157,0.6312270446032583
CCc1cccc(CC)c1-c1cc(OC)c2c(n1)CCCC2N(CC)c1cccc2ccccc12,1.8,0.5877866649021191,0.5360848295232696
CCOc1cc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)ccn1,3.4,1.2237754316221157,0.6312270446032583
N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4ccccc34)ccc2Cl)c1,4.7,1.547562508716013,0.6796647236016851
O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OC[C@H](C(F)(F)F)N3CC(F)(F)F,1.667,0.511025603768657,0.524601580493899
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCONC(=N)N,1.0,0.0,0.4481535196957681
Cc1ccc(C(F)(F)CNc2ccc(C#N)c(CC(=O)NCCONC(=N)N)c2F)nc1,2.5,0.9162907318741551,0.5852281575661449
CN(CC(=O)N1CCC[C@H](c2ccccc2)[C@@H]1CN1CCCC1)c1ccc(Cl)c(Cl)c1,3.8,1.33500106673234,0.6478661015360427
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2)c1,1.2,0.1823215567939546,0.4754283359785623
Cc1cc(Oc2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)n(-c2ccccc2Cl)n1,2.8,1.0296194171811581,0.6021818251722872
Cc1cc(C(=O)NCc2ccccc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1,4.6,1.5260563034950492,0.6764474529362927
Cc1cc(NC(=O)OC(C)(C)C)nn1Cc1cc(Cl)ccc1OCc1ccccc1,3.0,1.0986122886681098,0.6125029738489391
Cc1cc(NC(=O)C2CCCCC2)nn1Cc1cc(Cl)ccc1OCC(C)C,1.7,0.5306282510621704,0.5275340839947946
Cc1cc(NC(=O)Cc2ccccc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1,2.9,1.0647107369924282,0.6074313925728927
Cc1cc(NC(=O)c2ccccc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1,2.5,0.9162907318741551,0.5852281575661449
Cc1cc(NC(=O)C2CCOCC2)nn1Cc1cc(Cl)ccc1OCc1ccccc1,1.0,0.0,0.4481535196957681
Cc1cc(C(=O)NCc2ccccn2)nn1Cc1cc(Cl)ccc1OCc1ccccc1,1.3,0.26236426446749106,0.48740251053566275
O=C1N=CC=C2N=C(c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)C(c3ccccc3)=CC12,3.8,1.33500106673234,0.6478661015360427
CN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1)c1ccc(Cl)c(Cl)c1,3.8,1.33500106673234,0.6478661015360427
COCCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1)c1ccc(Cl)c(Cl)c1,2.8,1.0296194171811581,0.6021818251722872
N#CCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1)c1ccc(Cl)c(Cl)c1,2.6,0.9555114450274363,0.5910954711441265
N#CCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1)c1ccc(Cl)c(Cl)c1,3.2,1.1631508098056809,0.6221577636507826
OC12CC3CC(C1)CC(Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1C(F)(F)F)(C3)C2,3.7,1.308332819650179,0.6438766032422554
Cc1cc(OCP(=O)(O)O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,1.27,0.23901690047049992,0.4839098074515995
Cc1cc(OCP2(=O)OCC[C@@H](c3cccc(Cl)c3)O2)cc(C)c1Cc1ccc(O)c(C(C)C)c1,1.23,0.20701416938432612,0.4791222846469895
COc1ccc2cc(-c3cncc4ccccc34)ccc2c1,3.2,1.1631508098056809,0.6221577636507826
N#Cc1ccc(C2CCCc3cncn32)cc1,2.2,0.7884573603642703,0.5661046277759588
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,1.6,0.47000362924573563,0.5184648030423189
CCn1c2ccccc2c2cc(NC(=O)CCc3nc(-c4ccccc4F)no3)ccc21,1.6,0.47000362924573563,0.5184648030423189
O=C(CCc1nc(-c2ccc(F)cc2Cl)no1)Nc1ccc(C(F)(F)F)cc1Cl,1.6,0.47000362924573563,0.5184648030423189
N#Cc1cc(NC(=O)CCc2nc(-c3ccc(F)cc3Cl)no2)cnc1OCC(F)(F)F,3.1,1.1314021114911006,0.6174082434680066
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3cccc(O)c3)C2)cc1.[I-],1.1,0.09531017980432493,0.46241166716749504
CCNC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2.2,0.7884573603642703,0.5661046277759588
COc1cc2nccc(Oc3ccc4c(NC(=O)Nc5ccccc5)nn(C)c4c3)c2cc1OC,4.3,1.4586150226995167,0.6663584180688836
COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(C(F)(F)F)c5)nn(C)c4c3)c2cc1OC,2.2,0.7884573603642703,0.5661046277759588
COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(C)c5)nn(C)c4c3)c2cc1OC,2.7,0.9932517730102834,0.596741323067977
COc1cc2nccc(Oc3ccc4c(NC(=O)c5ccc(F)c(Cl)c5)nn(C)c4c3)c2cc1OC,1.5,0.4054651081081644,0.5088100132404754
O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,1.567,0.44916296337388373,0.515347095279938
Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,3.93,1.3686394258811698,0.6528983099154163
CCCP(=O)(CCC)c1ccc(Nc2ncnc3c2ncn3/C=C/c2c(C)cccc2C)cc1,1.2,0.1823215567939546,0.4754283359785623
Cc1ccc2[nH]ncc2c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,1.2,0.1823215567939546,0.4754283359785623
Cc1cccc(Cl)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,2.74,1.007957920399979,0.5989413233056612
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cccnc1,1.0,0.0,0.4481535196957681
O=C(Nc1ccc(Cl)c(C(=O)Nc2cccnc2)c1)c1cccc(Cl)c1,1.1,0.09531017980432493,0.46241166716749504
O=C(Nc1ccc(Cl)c(C(=O)Nc2cccnc2)c1)c1cccc(C(F)(F)F)c1,1.0,0.0,0.4481535196957681
CC(C)c1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)s1,1.0,0.0,0.4481535196957681
Cc1cc(C)cc(C(=O)Nc2ccc(Cl)c(C(=O)Nc3cnc(C)s3)c2)c1,1.3,0.26236426446749106,0.48740251053566275
Cc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)s1,1.2,0.1823215567939546,0.4754283359785623
O=C(Nc1ccc(Cl)c(C(=O)Nc2cncs2)c1)c1cccc(C(F)(F)F)c1,1.2,0.1823215567939546,0.4754283359785623
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,2.8,1.0296194171811581,0.6021818251722872
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-n3ccc(C(C)C)n3)nc2c1C,2.2,0.7884573603642703,0.5661046277759588
FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)cn1,4.2,1.4350845252893227,0.6628383187169946
CN1CCC(CNC(=O)c2cnc(C#N)nc2NCC2CCC3(CC2)CC3)(c2ccccc2)CC1,3.3,1.1939224684724346,0.6267611213206661
CN1CCC(CCOc2nc(C#N)nc(NCC3CCC4(CC3)CC4)c2Br)CC1,4.6,1.5260563034950492,0.6764474529362927
Cc1c(-c2cccc(OCCCCCC(=O)O)c2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,2.9,1.0647107369924282,0.6074313925728927
Cc1c(-c2cccc(OCCCCCC(=O)O)c2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,4.9,1.589235205116581,0.6858988473022559
CCCN(CCC)c1c(C)nc(-c2c(OC)cc(Cl)cc2OC)nc1OC,2.8,1.0296194171811581,0.6021818251722872
Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,2.0,0.6931471805599453,0.5518464803042319
O=S(=O)(NC1CCNCC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F,1.0,0.0,0.4481535196957681
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O,2.36,0.8586616190375187,0.5766069967292176
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,3.5,1.252762968495368,0.6355635024342003
Clc1cccc(C(Nc2ccnc3cc(Cl)ccc23)c2ccc(CN3CCCC3)cc2)c1,3.0,1.0986122886681098,0.6125029738489391
Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,1.3,0.26236426446749106,0.48740251053566275
C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,1.2,0.1823215567939546,0.4754283359785623
C[C@@]1(c2nc3cccc(C(N)=O)c3[nH]2)CCCN1,2.4,0.8754687373538999,0.5791212965870262
CC(NC(=O)C1(O)CCC(F)(F)C1)c1ncc(-c2cc(Cl)cc(F)c2-c2nnn(C)n2)cc1F,4.1,1.410986973710262,0.6592333895811228
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCCC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,2.49,0.9122827104766164,0.5846285683063904
CCN(C(=O)CN(c1cc(N(C)C)ccc1Cl)S(=O)(=O)c1ccc(OC)c(OC)c1)c1cnc(C)cn1,1.5,0.4054651081081644,0.5088100132404754
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(C)c4ccccn4)ncn3)cccc2s1,4.7,1.547562508716013,0.6796647236016851
Cc1ncc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,2.8,1.0296194171811581,0.6021818251722872
Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,4.4,1.4816045409242156,0.6697975883844227
Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,1.2,0.1823215567939546,0.4754283359785623
Cc1ccn2nc(-c3ccc(F)cc3)c(-c3ccncc3)c2c1,1.2,0.1823215567939546,0.4754283359785623
Fc1ccc(-c2nn3cc(C(F)(F)F)ccc3c2-c2ccncc2)cc1,2.5,0.9162907318741551,0.5852281575661449
Fc1ccc(-c2nn3c(OCC(F)(F)F)cccc3c2-c2ccncc2)cc1,2.1,0.7419373447293773,0.5591453581085308
Cc1ccc(-c2nc(CCCC[C@H]3CO[C@@](C)(C(=O)O)OC3)c(C)o2)cc1,1.5,0.4054651081081644,0.5088100132404754
CCCCNc1nccc2[nH]c3ccccc3c12,1.3,0.26236426446749106,0.48740251053566275
CC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2ccc3ccccc3c2)[nH]1,2.4,0.8754687373538999,0.5791212965870262
O=C(/C=C/c1ccc(Sc2ccccc2OC[C@H]2CC[C@@H](C(=O)O)CC2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,3.6,1.2809338454620642,0.6397777901317334
O=C(/C=C/c1ccc(Sc2cccc(O[C@H]3CC[C@@H](C(=O)O)CC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,2.6,0.9555114450274363,0.5910954711441265
Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1,4.6,1.5260563034950492,0.6764474529362927
CCCCC1C(=O)N(C[C@H]2CC[C@H](OCC)CC2)CCC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,3.8,1.33500106673234,0.6478661015360427
FC(F)(F)c1ccc(Nc2ncnc3sc(Nc4c(Cl)cccc4Cl)nc23)cc1,2.2,0.7884573603642703,0.5661046277759588
CS(=O)(=O)c1ccc(Nc2ncnc3sc(Nc4c(Cl)cccc4Cl)nc23)cc1,1.2,0.1823215567939546,0.4754283359785623
FC(F)(F)c1ccc(Nc2nc(NCCN3CCOCC3)nc3sc(Nc4c(Cl)cccc4Cl)nc23)cc1,1.8,0.5877866649021191,0.5360848295232696
OCc1cc(Cl)c(Nc2nc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3s2)c(Cl)c1,1.8,0.5877866649021191,0.5360848295232696
Cn1nc(C(C)(C)C)cc1NC(=O)C(C)(C)S(=O)(=O)c1ccc(Cl)cc1,1.9,0.6418538861723947,0.544173140927579
COc1cccc(Nc2c(C(N)=O)cnc3ccc(S(C)(=O)=O)cc23)c1,1.1,0.09531017980432493,0.46241166716749504
CS(=O)(=O)c1ccc2ncc(C(N)=O)c(Nc3cccc4c3CCO4)c2c1,1.7,0.5306282510621704,0.5275340839947946
COc1cc(Nc2c(C(N)=O)cnc3ccc(S(C)(=O)=O)cc23)ccc1F,1.9,0.6418538861723947,0.544173140927579
CS(=O)(=O)c1ccc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2c1,2.0,0.6931471805599453,0.5518464803042319
COc1cc(Nc2c(C(N)=O)cnc3c(C)cc(S(C)(=O)=O)cc23)ccc1F,1.6,0.47000362924573563,0.5184648030423189
Cc1cc(S(C)(=O)=O)cc2c(Nc3cccc(C#N)c3)c(C(N)=O)cnc12,2.3,0.8329091229351039,0.5727544923278288
CS(=O)(=O)c1ccc2ncc(C(N)=O)c(Nc3cccc(O)c3)c2c1,2.0,0.6931471805599453,0.5518464803042319
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)N5CCN(c6ccccc6)C5=O)cc4F)c3s2)c1,2.3,0.8329091229351039,0.5727544923278288
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)C5CCN(c6ccccc6)C5=O)cc4F)c3s2)c1,1.1,0.09531017980432493,0.46241166716749504
CC1CCC(NC(=O)NS(=O)(=O)c2ccc(CCNS(=O)(=O)c3ccc(Br)cc3)cc2)CC1,1.91,0.6471032420585384,0.5449584305001081
COc1cc(C(C)C)c(Oc2cnc(NC(CO)CO)nc2N)cc1I,1.07,0.06765864847381486,0.4582750721853125
O=C(Nc1nc(C(F)(F)F)co1)C1c2cc(F)ccc2Oc2ccc(F)cc21,2.46,0.9001613499442714,0.5828152452554534
O=C(Nc1nc(C(F)(F)F)co1)C1c2ccccc2Oc2c(F)cccc21,3.7,1.308332819650179,0.6438766032422554
O=C(Nc1nc(C(F)(F)F)co1)C1c2cccc(F)c2Oc2c(F)cccc21,3.9,1.3609765531356006,0.6517519646888339
CO/C(=N/C#N)N1CCC(CCN2[C@@H]3CC[C@H]2C[C@@H](n2c(C)nc4ccccc42)C3)(c2ccccc2)CC1,2.1,0.7419373447293773,0.5591453581085308
COC(=O)C(c1ccc(F)cc1)N1CCC(CCN2[C@@H]3CC[C@H]2C[C@@H](n2c(C)nc4ccccc42)C3)(c2ccccc2)CC1,2.3,0.8329091229351039,0.5727544923278288
C[C@H](NCc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(-c3cn[nH]c3)s1)n2CC(C)(C)O)C(C)(C)C,2.5,0.9162907318741551,0.5852281575661449
CC(C)(C)c1ccc(-c2nc3c(N4CCN(Cc5ccc6nccnc6c5)CC4)cccc3[nH]2)cc1,2.7,0.9932517730102834,0.596741323067977
NS(=O)(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)c1nc2cc(-c3cccs3)ccc2[nH]1,1.2,0.1823215567939546,0.4754283359785623
CN(C)CCOc1ccc(-c2nc([C@H](CCCCNS(N)(=O)=O)NC(=O)OCc3ccccc3)cs2)cc1,1.6,0.47000362924573563,0.5184648030423189
CCn1cnc(CN2CCN(c3cccc4[nH]c(-c5ccc(C(C)(C)C)cc5)nc34)CC2)c1C,3.7,1.308332819650179,0.6438766032422554
CCCn1cc(CN2CCN(c3cccc4[nH]c(-c5ccc(C(C)(C)C)cc5)nc34)CC2)nc1C,2.9,1.0647107369924282,0.6074313925728927
COc1ccc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,2.3,0.8329091229351039,0.5727544923278288
CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C#N)cc1,4.4,1.4816045409242156,0.6697975883844227
CNc1nc2sc(-c3ccccc3)nc2c2c1ncn2C,1.2,0.1823215567939546,0.4754283359785623
CCN(CC)C(=O)c1nc2c(nc(NC)c3ncn(C)c32)s1,1.2,0.1823215567939546,0.4754283359785623
Cn1cnc2c(NCCNCCO)nc3sc(-c4ccc(F)cc4)nc3c21,2.6,0.9555114450274363,0.5910954711441265
Cc1csc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)n1,1.1,0.09531017980432493,0.46241166716749504
CCN(C(=O)C(=O)N(C)C)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,4.5,1.5040773967762742,0.6731594673936465
Cc1nnc(C(C)C)n1C1CCN([C@H](C)C[C@H](NC(=O)C2CC(F)(F)C2)c2ccccc2)CC1,1.3,0.26236426446749106,0.48740251053566275
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O.NCCO,1.29,0.25464221837358075,0.4862473131347504
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)[O-])c2)c1O.[Na+],1.34,0.29266961396282004,0.49193610960318884
CS(=O)(=O)O.O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,2.1,0.7419373447293773,0.5591453581085308
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)c(F)c(N2CCCCS2(=O)=O)c1,1.5,0.4054651081081644,0.5088100132404754
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)c(F)c(N2CCCC2=O)c1,1.9,0.6418538861723947,0.544173140927579
Cc1cc(Cn2c(=O)c(C3=CS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)c(O)c3cc(F)ccc32)ccc1F,1.1,0.09531017980432493,0.46241166716749504
NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,1.4,0.3364722366212129,0.4984888645638235
COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,1.0,0.0,0.4481535196957681
COc1ccc2c(OCc3nnc4ccc(-c5cc(F)c(F)c(F)c5)nn34)ccnc2c1,3.5,1.252762968495368,0.6355635024342003
Cc1cc(-c2ccc3nnc(Cc4ccc(O)cc4)n3n2)sn1,2.58,0.9477893989335261,0.5899402737432142
Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCC5=O)c4)CC3)cccc2n1,1.3,0.26236426446749106,0.48740251053566275
CCN(C(C)=O)c1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,1.1,0.09531017980432493,0.46241166716749504
CC(=O)N(C)c1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,1.2,0.1823215567939546,0.4754283359785623
Cc1ccc(-n2ccc(C)c(-c3ccc4nc(N)ncc4c3)c2=O)cc1F,2.9,1.0647107369924282,0.6074313925728927
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CC4)cc13)N(C)S(=O)(=O)CC2,2.8,1.0296194171811581,0.6021818251722872
CC(C)[C@H](NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1,3.4,1.2237754316221157,0.6312270446032583
O=C1N=C(NC23CC4CC(CC2C4)C3)SC12CCCC2,2.0,0.6931471805599453,0.5518464803042319
Cc1ccn(-c2cccc(C(F)(F)F)c2)c(=O)c1-c1ccc2nc(N)ncc2c1,1.83,0.6043159668533296,0.5385575687973841
Cc1ccn(-c2ccc(-c3ncco3)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1,2.6,0.9555114450274363,0.5910954711441265
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)c(F)c2)CC1,1.7,0.5306282510621704,0.5275340839947946
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1,1.1,0.09531017980432493,0.46241166716749504
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,2.0,0.6931471805599453,0.5518464803042319
CN(C)C(=O)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c([O-])c(=O)n1C.[Na+],2.3,0.8329091229351039,0.5727544923278288
COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,2.4,0.8754687373538999,0.5791212965870262
COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)nc3)ccnc2cc1OCCCN1CCOCC1,2.4,0.8754687373538999,0.5791212965870262
COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,2.4,0.8754687373538999,0.5791212965870262
Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,4.0,1.3862943611198906,0.6555394409126956
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCc2ccc(Cl)c(Cl)c2)cc1,1.1,0.09531017980432493,0.46241166716749504
CNc1noc2c(-c3ccc4c(N5CCOC[C@@H]5C)nncc4c3)c(C)ccc12,2.8,1.0296194171811581,0.6021818251722872
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(NCCN3CCOCC3)nncc2c1,2.3,0.8329091229351039,0.5727544923278288
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3C)nncc2c1,1.4,0.3364722366212129,0.4984888645638235
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(OC(C)C)nncc2c1,1.8,0.5877866649021191,0.5360848295232696
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOC[C@@H]3C)nncc2c1,1.3,0.26236426446749106,0.48740251053566275
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOCC3)nncc2c1,4.1,1.410986973710262,0.6592333895811228
Nc1nc2c(c(N3CCNCC3)n1)CCCCC2c1ccccc1,3.2,1.1631508098056809,0.6221577636507826
Nc1nc2c(c(N3CCNCC3)n1)CCCc1ccc(F)cc1-2,3.5,1.252762968495368,0.6355635024342003
Nc1nc2c(c(N3CC[C@@H](N)C3)n1)CCCc1ccccc1-2,2.6,0.9555114450274363,0.5910954711441265
Nc1nc2c(c(N3CCNCC3)n1)CCCc1ccccc1-2,2.2,0.7884573603642703,0.5661046277759588
CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,4.9,1.589235205116581,0.6858988473022559
N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4ncccc34)ccc2Cl)c1,4.1,1.410986973710262,0.6592333895811228
N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4nc(N)ccc34)ccc2Cl)c1,3.5,1.252762968495368,0.6355635024342003
O=C(Nc1ccc(Cl)cc1)C1=CCN(c2ncccc2Cl)CC1,1.7,0.5306282510621704,0.5275340839947946
CS(=O)(=O)c1ccc(-c2cn(CC(F)(F)F)nc2[C@@H]2CCC(F)(F)C[C@H]2C(=O)NC2(C#N)CC2)cc1,4.4,1.4816045409242156,0.6697975883844227
CS(=O)(=O)c1ccc(-c2cn(CC(F)(F)F)nc2[C@@H]2CCC(Cl)(Cl)C[C@H]2C(=O)NC2(C#N)CC2)cc1,4.4,1.4816045409242156,0.6697975883844227
CC(C)c1noc(C2CCN(c3ncnc(Nc4ccc(S(C)(=O)=O)cc4F)c3[N+](=O)[O-])CC2)n1,1.1,0.09531017980432493,0.46241166716749504
O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccc2ccccc2c1,2.99,1.095273387402595,0.6120034831677237
O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1cccc(C(F)(F)F)c1,4.74,1.556037135706985,0.6809325050879148
Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@@H](C)C(=O)O)c1,1.5,0.4054651081081644,0.5088100132404754
Cc1c(Oc2ccc(Cl)cc2)c2ccc(C(F)(F)F)nc2n1Cc1ccc(Cl)c(O[C@@H](C)C(=O)O)c1,1.9,0.6418538861723947,0.544173140927579
Cc1c(Oc2ccc(Cl)cc2)c2ccc(Cl)nc2n1Cc1ccc(Cl)c(O[C@@H](C)C(=O)O)c1,1.2,0.1823215567939546,0.4754283359785623
COc1ccc(C(=O)c2c(C)n(Cc3cc(O[C@@H](C)C(=O)O)ccc3F)c3nc(OC)ccc23)cc1,1.4,0.3364722366212129,0.4984888645638235
COc1ccc(C(=O)c2c(C)n(Cc3cc(O[C@@H](C)C(=O)O)ccc3F)c3nc(C)ccc23)cc1,1.9,0.6418538861723947,0.544173140927579
COc1ccc(C(=O)c2c(C)n(Cc3cccc(O[C@@H](C)C(=O)O)c3)c3nc(C)ccc23)cc1,2.4,0.8754687373538999,0.5791212965870262
Cc1c(Oc2ccc(Cl)cc2)c2cccnc2n1Cc1cc(O[C@@H](C)C(=O)O)ccc1F,1.6,0.47000362924573563,0.5184648030423189
Cc1c(Oc2ccc(Cl)cc2)c2cccnc2n1Cc1cc(O[C@@H](C)C(=O)O)ccc1Cl,1.2,0.1823215567939546,0.4754283359785623
COc1ccc(C(=O)c2c(C)n(Cc3cc(O[C@@H](C)C(=O)O)ccc3F)c3ncccc23)cc1,1.8,0.5877866649021191,0.5360848295232696
COc1ccc(C(=O)c2c(C)n(Cc3cccc(O[C@@H](C)C(=O)O)c3)c3ncccc23)cc1,2.0,0.6931471805599453,0.5518464803042319
